ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes",Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global"
143957,simple,154/106-S,,"Мереживний пеньюар",1,0,visible,"Мереживний пеньюар Чорний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Мереживний пеньюар</strong> — стильна модель у кольорі Чорний.</p><p>Прозорий пеньюар повинен бути у кожної дівчинки. В нас є оновлення для твоєї колекції. Ніжне мереживо, акцент на талії, шлейки з регуляторами. Трусики входять до комплекту.        Розмір:     - S маркування 70-75ВС, трусики ОБ 86-94 см   - M маркування 75-80ВС, трусики ОБ 92-100 см   - L маркування 80-85ВС, трусики ОБ 98-106 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Мереживний пеньюар</li><li><b>Колір:</b> Чорний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,"Еротична білизна","мереживний пеньюар, мереживний пеньюар жіночий, мереживний пеньюар чорний, чорний",,https://monte-cristo.style/wp-content/uploads/2026/08/merezhyvnyi-peniuar-35814564743665_cb64089562-1.jpg,,,,,,,,,0,,
143959,variation,345/72-M,,"Барвистий купальник, помаранчевий, розмір S",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,955,,,,,,,345/72-S,,,,,,0,,
143961,variation,724/Л,,"Легка прозора накидка в білому кольорі з ніжним мереживом",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,890,,,,,,,724,,,,,,0,,
143965,variation,346/71-M,,"Барвистий купальник, зелений, розмір S",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,955,,,,,,,346/71-S,,,,,,0,,
143967,simple,111/127-S,,"Еротичний корсет білий з трусиками та панчохами",1,0,visible,"Еротичний корсет білий з трусиками та панчохами Білий. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Еротичний корсет білий з трусиками та панчохами</strong> — стильна модель у кольорі Білий.</p><p>Пристрасний та водночас такий привабливий комплект. Чашечка з кісточками, шлейки з регуляторами. Панчохи входять до комплекту.        Розмір:   - S маркування 70-75ВС, трусики ОБ 86-94 см  - M маркування 75-80ВС, трусики ОБ 92-100 см  - L маркування 80-85BC, трусики ОБ 98-106 см  - XL маркування: 85–90BC, трусики ОБ 104–112 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Еротичний корсет білий з трусиками та панчохами</li><li><b>Колір:</b> Білий</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,"Еротична білизна, Жіноча Білизна","еротичний корсет білий з трусиками та панчохами",,https://monte-cristo.style/wp-content/uploads/2026/08/erotychnyi-korset-bilyi-z-trusykamy-ta-panchokhamy-71454858848399_b4f80491e3-1-scaled.jpg,,,,,,,,,0,,
143968,variation,347/83-M,,"Барвистий купальник, малина, розмір S",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,955,,,,,,,347/83-S,,,,,,0,,
143970,variation,352/73-M,,"Барвистий купальник, фіолетовий, розмір S",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,955,,,,,,,352/73-S,,,,,,0,,
143972,variation,353/96-M,,"Барвистий купальник, темно-зелений, розмір S",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,955,,,,,,,353/96-S,,,,,,0,,
143974,variation,356/16-M,,"Барвистий купальник, коричнева змія, розмір S",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,995,,,,,,,356/16-S,,,,,,0,,
143976,variation,357/114-M,,"Барвистий купальник, рожева зебра, розмір S",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,995,,,,,,,357/114-S,,,,,,0,,
143978,simple,112/142-S,,"Еротичний корсет чорний с трусиками та панчохами",1,0,visible,"Еротичний корсет чорний с трусиками та панчохами Чорний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Еротичний корсет чорний с трусиками та панчохами</strong> — стильна модель у кольорі Чорний.</p><p>Пристрасний та  водночас такий привабливий комплект. Чашечка з кісточками, шлейки з регуляторами. Панчохи можна придбати окремо.        Розмір:   - S маркування 70-75ВС, трусики ОБ 86-94 см  - M маркування 75-80ВС, трусики ОБ 92-100 см  - L маркування 80-85BC, трусики ОБ 98-106 см  - XL маркування: 85–90BC, трусики ОБ 104–112 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Еротичний корсет чорний с трусиками та панчохами</li><li><b>Колір:</b> Чорний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,"Еротична білизна, Жіноча Білизна","еротичний корсет чорний с трусиками та панчохами, чорний",,https://monte-cristo.style/wp-content/uploads/2026/08/erotychnyi-korset-chornyi-s-trusykamy-ta-panchokhamy-17142781125258_fd9a61c0a0-1.jpg,,,,,,,,,0,,
143979,variation,358/19-M,,"Барвистий купальник, зелена зебра, розмір S",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,995,,,,,,,358/19-S,,,,,,0,,
143981,variation,154/106-M,,"Мереживний пеньюар",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,955,,,,,,,154/106-S,,,,,,0,,
143982,variation,154/106-L,,"Мереживний пеньюар",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,955,,,,,,,154/106-S,,,,,,0,,
143983,variation,154/106-XL,,"Мереживний пеньюар",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,955,,,,,,,154/106-S,,,,,,0,,
143985,variation,111/127-M,,"Еротичний корсет білий з трусиками та панчохами",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,995,,,,,,,111/127-S,,,,,,0,,
143986,variation,111/127-L,,"Еротичний корсет білий з трусиками та панчохами",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,995,,,,,,,111/127-S,,,,,,0,,
143987,variation,111/127-XL,,"Еротичний корсет білий з трусиками та панчохами",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,995,,,,,,,111/127-S,,,,,,0,,
143989,simple,1338,,"Сіточка повністю прикрашена камінням, коротка",1,0,visible,"Сіточка повністю прикрашена камінням, коротка Чорний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Сіточка повністю прикрашена камінням, коротка</strong> — стильна модель у кольорі Чорний.</p><p>Ця сіточка повністю прикрашена камінням – вони міцно тримаються у спеціальній фурнітурі. Сіточку можна носити як туніку на пляжі, а також як додатковий елемент до сукні. З боків сіточка з'єднана ниткою - яку можна розпустити і зробити собі розрізи по доках. Лімітована колекція – таке знайти просто нереально – будь ексклюзивна.        Довжина 88 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Сіточка повністю прикрашена камінням, коротка</li><li><b>Колір:</b> Чорний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,935,"Еротична білизна","коротка, коротка жіночий, коротка чорний, сіточка повністю прикрашена камінням, чорний",,https://monte-cristo.style/wp-content/uploads/2026/08/sitochka-povnistiu-prykrashena-kaminniam-korotka-18841039890648_b22f8f8bad-1-scaled.jpg,,,,,,,,,0,,
143991,simple,1339,,"Сіточка повністю прикрашена камінням, без розрізів",1,0,visible,"Сіточка повністю прикрашена камінням, без розрізів Чорний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Сіточка повністю прикрашена камінням, без розрізів</strong> — стильна модель у кольорі Чорний.</p><p>Ця сіточка повністю прикрашена камінням – вони міцно тримаються у спеціальній фурнітурі. Сіточку можна носити як туніку на пляжі, а також як додатковий елемент до сукні. З боків сіточка з'єднана ниткою - яку можна розпустити і зробити собі розрізи по доках. Лімітована колекція – таке знайти просто нереально – будь ексклюзивна.         Довжина 120 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Сіточка повністю прикрашена камінням, без розрізів</li><li><b>Колір:</b> Чорний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,945,"Еротична білизна","без розрізів, без розрізів жіночий, без розрізів чорний, сіточка повністю прикрашена камінням, чорний",,https://monte-cristo.style/wp-content/uploads/2026/08/sitochka-povnistiu-prykrashena-kaminniam-bez-rozriziv-48600807620791_725db7443c-1-scaled.jpg,,,,,,,,,0,,
143992,simple,149-S,,"Еротичний комплект білизни червоний з рукавичками",1,0,visible,"Еротичний комплект білизни червоний з рукавичками Червоний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Еротичний комплект білизни червоний з рукавичками</strong> — стильна модель у кольорі Червоний.</p><p>Особливий комплект білизни для чуттєвих відносин з коханим. Бюст на кісточках, бант можна розвʼязувати, тканина подвійна, трусики завищеної посадки з регуляторами. До комплекту входить чокер, рукавички, пояс з гартерами.         Розмір:   - S маркування 70-75ВС, трусики ОБ 86-94 см  - M маркування 75-80ВС, трусики ОБ 92-100 см  - L маркування 80-85BC, трусики ОБ 98-106 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Еротичний комплект білизни червоний з рукавичками</li><li><b>Колір:</b> Червоний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,"Еротична білизна","еротичний комплект білизни червоний з рукавичками",,https://monte-cristo.style/wp-content/uploads/2026/08/83622015832127_1ee30909f0-1.jpg,,,,,,,,,0,,
143993,simple,150/19-S,,"Еротичний комплект білизни чорний с рукавичками",1,0,visible,"Еротичний комплект білизни чорний с рукавичками Чорний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Еротичний комплект білизни чорний с рукавичками</strong> — стильна модель у кольорі Чорний.</p><p>Особливий комплект білизни для чуттєвих відносин з коханим. Бюст на кісточках, бант можна розвʼязувати, тканина подвійна, трусики завищеної посадки з регуляторами. До комплекту входить чокер, рукавички, пояс з гартерами.         Розмір:   - S маркування 70-75ВС, трусики ОБ 86-94 см  - M маркування 75-80ВС, трусики ОБ 92-100 см  - L маркування 80-85BC, трусики ОБ 98-106 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Еротичний комплект білизни чорний с рукавичками</li><li><b>Колір:</b> Чорний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,"Еротична білизна","еротичний комплект білизни чорний с рукавичками, чорний",,https://monte-cristo.style/wp-content/uploads/2026/08/77129736448898_57f4c4aa67-1.jpg,,,,,,,,,0,,
143995,simple,1517/П2,,"Напівпрозора рубашка на гудзиках",1,0,visible,"Напівпрозора рубашка на гудзиках Білий. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Напівпрозора рубашка на гудзиках</strong> — стильна модель у кольорі Білий.</p><p>Легка, невимушена та стильна — ідеальна для пляжного відпочинку!  Ця напівпрозора рубашка на гудзиках стане вашим улюбленим елементом літнього гардеробу. Носіть її на купальник або як легку накидку — комфорт гарантовано! На фото купальник 1135.        Довжина: 71 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Напівпрозора рубашка на гудзиках</li><li><b>Колір:</b> Білий</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,915,,"напівпрозора рубашка на гудзиках, напівпрозора рубашка на гудзиках білий, напівпрозора рубашка на гудзиках жіночий",,https://monte-cristo.style/wp-content/uploads/2026/08/napivprozora-rubashka-na-hudzykakh-65202831295517_8a884edcec-1-scaled.jpg,,,,,,,,,0,,
143997,simple,1544,,"Літній костюм з м'якої в'язки, молочний",1,0,visible,"Літній костюм з м'якої в'язки, молочний Молочний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Літній костюм з м'якої в'язки, молочний</strong> — стильна модель у кольорі Молочний.</p><p>Легкий та стильний літній костюм з м’якої в’язки — ідеальний варіант для відпочинку, пляжу або прогулянок у місті. Складається з вільної кофти з широким рукавом та шортів із фігурним краєм. Повітряна текстура та приємна до тіла тканина створюють максимальний комфорт і виглядають дуже жіночно.        Матеріал: мʼякий вʼязаний трикотаж  Шорти: Талія — 32 см. Довжина — 36 см  Кофта: Довжина — 62 см. Ширина — 44 см. Довжина рукава від горловини — 72 см. Ширина рукава — 42 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Літній костюм з м'якої в'язки, молочний</li><li><b>Колір:</b> Молочний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,1365,"Жіночі костюми","літній костюм з м'якої в'язки, молочний, молочний жіночий, молочний молочний",,https://monte-cristo.style/wp-content/uploads/2026/08/litnii-kostium-z-miakoi-viazky-molochnyi-91010907621391_b1ec91810e-1-scaled.jpg,,,,,,,,,0,,
143999,simple,1545,,"Літній костюм з м'якої в'язки, чорний",1,0,visible,"Літній костюм з м'якої в'язки, чорний Чорний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Літній костюм з м'якої в'язки, чорний</strong> — стильна модель у кольорі Чорний.</p><p>Легкий та стильний літній костюм з м’якої в’язки — ідеальний варіант для відпочинку, пляжу або прогулянок у місті. Складається з вільної кофти з широким рукавом та шортів із фігурним краєм. Повітряна текстура та приємна до тіла тканина створюють максимальний комфорт і виглядають дуже жіночно.        Матеріал: мʼякий вʼязаний трикотаж  Шорти: Талія — 32 см. Довжина — 36 см  Кофта: Довжина — 62 см. Ширина — 44 см. Довжина рукава від горловини — 72 см. Ширина рукава — 42 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Літній костюм з м'якої в'язки, чорний</li><li><b>Колір:</b> Чорний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,1365,"Жіночі костюми","літній костюм з м'якої в'язки, чорний, чорний жіночий, чорний чорний",,https://monte-cristo.style/wp-content/uploads/2026/08/litnii-kostium-z-miakoi-viazky-chornyi-17031890601985_6ee454f0b6-1-scaled.jpg,,,,,,,,,0,,
144000,simple,190/105-S,,"Мереживний пеньюар з кісточками",1,0,visible,"Мереживний пеньюар з кісточками Чорний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Мереживний пеньюар з кісточками</strong> — стильна модель у кольорі Чорний.</p><p>В нашому новому еротичному вбрані, ти будеш відчувати себе непристойно привабливою. Модель має кісточки, трусики в комплекті. Панчохи у продажі окремо з чорним кантом - модель М10.        Розмір:   - S маркування 70-75ВС, трусики ОБ 86-94 см  - M маркування 75-80ВС, трусики ОБ 92-100 см  - L маркування 80-85BC, трусики ОБ 98-106 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Мереживний пеньюар з кісточками</li><li><b>Колір:</b> Чорний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,"Еротична білизна","мереживний пеньюар з кісточками, мереживний пеньюар з кісточками жіночий, мереживний пеньюар з кісточками чорний, чорний",,https://monte-cristo.style/wp-content/uploads/2026/08/merezhyvnyi-peniuar-z-kistochkamy-18277330903129_903d8b2f31-1.jpg,,,,,,,,,0,,
144002,simple,1580,,"Сіточка повністю прикрашена камінням, з розрізами",1,0,visible,"Сіточка повністю прикрашена камінням, з розрізами Чорний. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Сіточка повністю прикрашена камінням, з розрізами</strong> — стильна модель у кольорі Чорний.</p><p>Ця сіточка повністю прикрашена камінням – вони міцно тримаються у спеціальній фурнітурі. Сіточку можна носити як туніку на пляжі, а також як додатковий елемент до сукні. Лімітована колекція – таке знайти просто нереально – будь ексклюзивна.         Довжина 135 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Сіточка повністю прикрашена камінням, з розрізами</li><li><b>Колір:</b> Чорний</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,935,"Еротична білизна","з розрізами, з розрізами жіночий, з розрізами чорний, сіточка повністю прикрашена камінням, чорний",,https://monte-cristo.style/wp-content/uploads/2026/08/sitochka-povnistiu-prykrashena-kaminniam-z-rozrizamy-74172799292482_3bf593ba63-1.jpg,,,,,,,,,0,,
144006,simple,2702/П5,,"Ніжній парео, рожевий",1,0,visible,"Ніжній парео, рожевий Рожевий. Елегантний дизайн, якісні матеріали, комфортна посадка.","<p><strong>Ніжній парео, рожевий</strong> — стильна модель у кольорі Рожевий.</p><p>Неймовірно чарівне парео. Залишитись непоміченою в цьому вбранні просто неможливо.        Заміри: довжина 126 см, довжина рукава 55 см</p><h2>Характеристики</h2><ul><li><b>Тип:</b> Ніжній парео, рожевий</li><li><b>Колір:</b> Рожевий</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,1125,,"ніжній парео",,https://monte-cristo.style/wp-content/uploads/2026/08/nizhnii-pareo-rozhevyi-26602720178329_e15676e1a0-1.jpg,,,,,,,,,0,,
144008,variation,112/142-M,,"Еротичний корсет чорний с трусиками та панчохами",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,935,,,,,,,112/142-S,,,,,,0,,
144009,variation,112/142-L,,"Еротичний корсет чорний с трусиками та панчохами",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,935,,,,,,,112/142-S,,,,,,0,,
144010,variation,112/142-XL,,"Еротичний корсет чорний с трусиками та панчохами",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,935,,,,,,,112/142-S,,,,,,0,,
144012,variation,149-M,,"Еротичний комплект білизни червоний з рукавичками",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1090,,,,,,,149-S,,,,,,0,,
144013,variation,149-L,,"Еротичний комплект білизни червоний з рукавичками",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1090,,,,,,,149-S,,,,,,0,,
